,cand_id,q1-score,q2-score,q3-score,q4-score,q5-score,q6-score,q7-score,q8-score,q9-score,q10-score,q11-score,q12-score,q13-score,q14-score,score,max_score,inv_id,inv_at,attempt_end,attempt_start,attempt_id,attempt_time,attempt_ct,window_exit_ct,out_of_window_seconds,network_disconnect_seconds,invite_method,team,copy_paste_ct,product_rating,tag_score_mysql,tag_score_sql,tag_scoresql_case_statement,tag_score_sql_joins,tag_score_sql_aggregate_functions,tag_score_sql_subquery,section_score_create_scripts_&_insert_statements,section_score:_data_query_language_(dql),q1-time_taken,q2-time_taken,q3-time_taken,q4-time_taken,q5-time_taken,q6-time_taken,q7-time_taken,q8-time_taken,q9-time_taken,q10-time_taken,q11-time_taken,q12-time_taken,q13-time_taken,q14-time_taken,q2-loc,q3-loc,q4-loc,q5-loc,q6-loc,q7-loc,q8-loc,q9-loc,q10-loc,q11-loc,q12-loc,q13-loc,q14-loc,q2-compile_and_test_ct,q3-compile_and_test_ct,q4-compile_and_test_ct,q5-compile_and_test_ct,q6-compile_and_test_ct,q7-compile_and_test_ct,q8-compile_and_test_ct,q9-compile_and_test_ct,q10-compile_and_test_ct,q11-compile_and_test_ct,q12-compile_and_test_ct,q13-compile_and_test_ct,q14-compile_and_test_ct,q2-lang,q3-lang,q4-lang,q5-lang,q6-lang,q7-lang,q8-lang,q9-lang,q10-lang,q11-lang,q12-lang,q13-lang,q14-lang,q2-plagiarism,q3-plagiarism,q4-plagiarism,q5-plagiarism,q6-plagiarism,q7-plagiarism,q8-plagiarism,q9-plagiarism,q10-plagiarism,q11-plagiarism,q12-plagiarism,q13-plagiarism,q14-plagiarism,q2-plagiarism_pct,q3-plagiarism_pct,q4-plagiarism_pct,q5-plagiarism_pct,q6-plagiarism_pct,q7-plagiarism_pct,q8-plagiarism_pct,q9-plagiarism_pct,q10-plagiarism_pct,q11-plagiarism_pct,q12-plagiarism_pct,q13-plagiarism_pct,q14-plagiarism_pct,q2-testcase_passed,q3-testcase_passed,q4-testcase_passed,q5-testcase_passed,q6-testcase_passed,q7-testcase_passed,q8-testcase_passed,q9-testcase_passed,q10-testcase_passed,q11-testcase_passed,q12-testcase_passed,q13-testcase_passed,q14-testcase_passed,q2-testcase_time,q3-testcase_time,q4-testcase_time,q5-testcase_time,q6-testcase_time,q7-testcase_time,q8-testcase_time,q9-testcase_time,q10-testcase_time,q11-testcase_time,q12-testcase_time,q13-testcase_time,q14-testcase_time,candidate_city,candidate_major,city,state,zip,latitude,longitude,clean_major,clean_major_class,score_pct,pass
562,612,1.0,10,10,10,10,0,0,10,0,0,10,10,0,10,81.0,131,73589910,2051-09-29 17:43:00,2050-07-26 15:55:00,2047-04-08 15:37:00,77729198,345582,1,117,154016,191660,Invited Via Email,Admissions,42,2.0,71.0,50,10,70,40,30,1.0,80.0,210.0,90805,1714,521,3947,8980,17604,2902,6852,1815,2024,8714,4539,3045,9,10,11,11,8,12,11,10,11,10,11,10,21,33,13,5,7,33,34,14,9,11,5,15,13,11,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.011285,0.014392,0.050616,0.044239,0.094943,0.017646,0.043878,0.031301,0.02066,0.033559,0.036914,0.120246,0.044804,Seattle,CS,Seattle,WA,98101.0,47.6101,-122.3348,Computer Science,IT-Dev,0.62,0
563,577,1.0,10,10,10,10,10,10,10,0,0,0,0,0,10,81.0,131,66953694,2051-07-25 22:34:00,2048-08-23 06:45:00,2045-07-27 13:02:00,73387954,370790,1,8,139891,346889,Invited Via Email,Admissions,0,,71.0,40,10,70,20,10,1.0,80.0,39.0,4804,743,239,1284,4036,1026,965,2071,60,0,0,8,1054,10,9,8,10,9,9,9,9,0,0,0,0,12,44,5,5,8,16,9,6,4,0,0,0,0,7,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,-,-,-,-,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,1.0,0.015407,0.043529,0.507773,0.022314,0.032682,0.036633,0.521845,0.237652,,,,,0.023498,Minneapolis,IT management,Minneapolis,MN,55401.0,44.9842,-93.2663,Information Technology,IT-NonDev,0.62,0
564,270,1.0,10,10,10,10,0,0,0,10,10,10,10,0,0,81.0,131,39671046,2050-11-04 17:58:00,2031-10-31 10:57:00,2030-09-23 00:44:00,48306072,257765,3,0,0,92062,Invited Via Email,Admissions,0,,71.0,60,0,80,30,30,1.0,80.0,25.0,820,1103,21252,34436,11902,3813,5129,51991,1107,941,1344,7139,22696,10,9,10,12,8,9,14,12,10,10,15,13,28,6,5,37,59,89,31,38,3,10,10,7,62,29,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.035117,0.034999,0.012967,0.017306,0.032603,0.013571,0.027851,0.015676,0.032519,0.019721,0.044217,0.028276,0.012942,PHOENIX,ADM,Phoenix,AZ,85003.0,33.4539,-112.0782,Application Development,IT-Dev,0.62,0
565,268,1.0,10,10,10,10,10,10,10,0,10,0,0,0,0,81.0,131,39671042,2050-10-13 19:35:00,2031-09-21 07:41:00,2030-08-18 14:18:00,47411574,259191,2,0,0,195443,Invited Via Email,Developers|CDT_Admin,0,4.0,71.0,50,0,80,10,10,1.0,80.0,10764.0,707,67,31534,1138,4096,1035,2105,11332,427,482,0,0,0,10,10,13,15,9,10,16,17,10,10,0,0,0,3,2,37,8,13,9,5,49,3,5,0,0,0,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,-,-,-,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,0.032631,0.034454,0.032987,0.033199,0.014645,0.031464,0.038426,0.034865,0.033473,0.011917,,,,,Albany,Albany,NY,12207.0,42.6526,-73.7528,,,0.62,0
566,142,,10,10,10,10,10,10,0,10,10,0,0,0,0,80.0,130,28092830,2050-01-23 14:59:00,2024-11-27 21:09:00,2024-08-12 15:26:00,31967944,431991,1,192,78612,382282,Invited Via Email,Developers|CDT_Admin,0,,70.0,50,0,80,10,10,10.0,70.0,,3950,1358,18359,1079,3260,2227,7136,5462,1723,4832,17,16,151,13,9,10,12,9,9,34,18,10,22,0,0,0,26,10,56,9,22,14,43,54,10,33,0,0,0,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,-,-,-,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,0.00828,0.0081,0.00723,0.00795,0.00774,0.00903,0.00751,0.00741,0.00822,0.00872,,,,,Perth Amboy,Perth Amboy,NJ,8861.0,40.3086,-74.3554,,,0.62,0
567,111,,10,10,10,10,10,10,0,10,10,0,0,0,0,80.0,130,27533776,2049-08-01 03:55:00,2023-03-16 18:31:00,2023-02-10 09:43:00,31472522,235249,1,134,14125,198088,Invited Via Email,Developers|CDT_Admin,0,3.0,70.0,50,0,80,10,10,10.0,70.0,,4058,1149,1862,764,4834,2067,11257,2885,537,6770,593,14,29,9,9,13,14,23,15,13,18,9,11,0,0,0,27,4,8,2,28,13,36,27,3,59,0,0,0,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,-,-,-,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,0.00755,0.00708,0.00796,0.00682,0.00778,0.00757,0.00779,0.00708,0.00762,0.00729,,,,,Charlotte,Charlotte,NC,28202.0,35.2242,-80.8395,,,0.62,0
568,625,1.0,10,0,10,10,0,0,0,10,10,10,10,0,0,71.0,131,73848128,2051-12-04 12:52:00,2051-04-13 13:09:00,2047-11-24 23:26:00,77824668,345598,1,17,3192,316830,Invited Via Email,Admissions,32,3.0,71.0,50,0,70,30,30,1.0,70.0,701.0,17505,2071,172,67,1330,631,777,2306,374,106,649,793,1148,5,7,9,15,6,4,11,6,5,6,5,6,19,4,17,5,2,8,7,7,27,4,2,6,8,4,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.108726,0.036172,0.011597,0.035117,0.028924,0.02872,0.09453,0.030183,0.06186,0.031428,0.535748,0.342883,0.032045,Wethersfield,Computer Science,Wethersfield,CT,6109.0,41.6944,-72.6839,Computer Science,IT-Dev,0.54,0
569,602,1.0,10,10,10,10,0,0,10,0,10,0,10,0,0,71.0,131,73589890,2054-10-22 07:16:00,2050-01-06 23:35:00,2046-10-13 11:27:00,77729064,276251,1,124,200900,2357,Invited Via Email,Admissions,34,,61.0,50,0,70,20,20,1.0,70.0,142.0,9577,50051,30254,2504,9897,5016,3578,3015,5311,10261,67836,3026,71625,11,10,11,14,19,19,20,16,11,11,12,20,40,35,18,10,8,27,20,10,21,3,23,11,16,12,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.01608,0.018474,0.013189,0.01526,0.012132,0.012446,0.027103,0.017665,0.032126,0.013892,0.025123,0.021516,0.01662,Edmonds,Full stacj java,Edmonds,WA,98020.0,47.8031,-122.3726,Software Development,IT-Dev,0.54,0
570,486,1.0,10,10,10,10,0,0,0,10,10,10,0,0,0,71.0,131,66853414,2054-05-21 18:35:00,2043-08-24 02:07:00,2041-02-26 06:19:00,73032598,113040,1,51,71287,15450,Invited Via Email,Admissions,39,1.0,61.0,60,0,70,20,20,1.0,70.0,4271.0,5440,1112,22830,10734,1907,42828,1434,206,428,254,2771,744,1395,9,7,12,13,2,9,13,9,10,11,16,10,4,22,8,7,14,8,10,5,6,5,3,17,3,6,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.018802,0.015983,0.017689,0.047165,0.019389,0.072895,0.091193,0.031192,0.11554,0.032752,0.024129,0.259815,0.009667,Atlanta,Per Schloas,Atlanta,GA,30303.0,33.7538,-84.3914,Undeclared,Non-IT,0.54,0
571,485,1.0,10,10,10,10,10,10,0,0,0,10,0,0,0,71.0,131,66853412,2054-04-29 20:12:00,2043-08-04 00:29:00,2041-02-08 13:06:00,73033046,345593,1,197,270281,195853,Invited Via Email,Admissions,10,2.0,61.0,50,0,70,10,20,1.0,70.0,171.0,20216,7403,8015,11951,18070,11233,23727,6349,17365,2339,10562,2750,5352,4,4,4,5,4,4,5,7,4,5,5,0,0,27,12,20,21,17,24,25,5,7,20,27,0,0,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,-,-,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,0.06394,0.105663,0.093106,0.101013,0.075204,0.03572,0.03664,0.027796,0.034018,0.245509,0.01376,,,,Atlanta,Atlanta,GA,30303.0,33.7538,-84.3914,,,0.54,0
572,454,1.0,10,10,10,10,0,0,10,10,10,0,0,0,0,71.0,131,58412788,2054-04-07 21:49:00,2041-12-09 23:29:00,2039-08-27 00:36:00,66507210,331634,1,156,258014,225489,Invited Via Email,Admissions,0,4.0,61.0,50,0,70,20,10,1.0,70.0,583.0,2753,419,2039,11896,13792,20600,3849,21440,3782,11235,4265,4899,3861,10,9,8,10,9,9,11,10,9,15,10,4,10,19,2,6,23,96,46,23,8,5,29,22,7,11,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.075681,0.034086,0.029079,0.058398,0.028356,0.071175,0.358758,0.043259,0.063356,0.098478,0.03661,0.174986,0.07313,Detroit,Development,Detroit,MI,48201.0,42.347,-83.0567,Software Development,IT-Dev,0.54,0
573,419,1.0,0,10,10,10,0,0,10,10,10,0,10,0,0,71.0,131,56044996,2053-11-05 09:08:00,2040-01-07 14:19:00,2037-12-14 22:01:00,63769994,345522,1,0,0,313048,Invited Via Email,Admissions,0,5.0,61.0,40,0,70,30,20,1.0,70.0,150.0,6029,2399,686,753,4263,373,2373,2620,1743,6503,592,2739,1179,8,9,8,10,8,9,10,9,8,17,9,15,8,47,13,5,2,6,3,11,28,5,60,7,12,7,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.014342,0.030628,0.064735,0.303149,0.025247,0.031507,0.037745,0.037837,0.034471,0.211077,0.044434,0.23536,0.128142,Chicago,Computer Science,Chicago,IL,60601.0,41.8856,-87.6226,Computer Science,IT-Dev,0.54,0
574,310,1.0,10,10,10,10,0,0,0,10,10,10,0,0,0,71.0,131,40836008,2053-03-31 01:18:00,2034-01-11 04:17:00,2032-08-31 17:24:00,48030364,472183,1,0,0,368160,Invited Via Email,Developers|CDT_Admin,23,1.0,61.0,60,0,70,20,20,1.0,70.0,48.0,55329,20267,3582,596,5889,5414,2143,206,599,860,721,2115,2135,6,7,5,12,6,5,5,11,6,7,6,7,31,42,6,14,2,31,13,4,5,5,5,7,4,8,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.015234,0.036905,0.035392,0.03502,0.032348,0.031511,0.035199,0.036928,0.034467,0.035654,0.036294,0.02834,0.039346,CAMDEN,Full Stack Developer,Camden,NJ,8102.0,39.9462,-75.1245,Software Development,IT-Dev,0.54,0
575,318,0.5,10,10,10,10,0,0,0,10,0,0,10,0,10,70.5,131,40836024,2053-04-21 23:41:00,2034-06-20 17:21:00,2033-01-20 11:08:00,48231476,210700,1,0,0,130568,Invited Via Email,Developers|CDT_Admin,0,5.0,60.5,40,10,60,30,20,0.5,70.0,262.0,34819,5248,5367,5756,3013,15361,5201,284,1143,798,559,1021,1123,10,10,9,13,10,16,21,10,10,9,9,12,23,70,36,43,15,31,78,25,3,14,16,11,12,11,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.036663,0.033748,0.012328,0.025709,0.036077,0.032247,0.013353,0.035491,0.037427,0.037399,0.038852,0.026598,0.10144,Philadelphia,Computer Science,Philadelphia,PA,19102.0,39.9533,-75.1653,Computer Science,IT-Dev,0.54,0
576,149,,10,10,10,10,10,10,0,10,0,0,0,0,0,70.0,130,28092844,2052-08-23 17:28:00,2025-04-17 08:35:00,2024-12-14 15:57:00,32018268,348676,1,119,76419,304145,Invited Via Email,Developers|CDT_Admin,0,,60.0,40,0,70,10,10,10.0,60.0,,7121,2585,2642,524,6995,376,13295,1102,867,150,4736,98,910,11,12,11,12,11,10,13,11,0,0,0,0,20,16,3,9,2,19,5,8,4,0,0,0,0,4,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,-,-,-,-,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,,,0.0,0.00792,0.00804,0.00827,0.00799,0.00722,0.00857,0.00835,0.00895,,,,,0.00729,Franklin Square,,Franklin Square,NY,11010.0,40.7006,-73.7057,,,0.54,0
577,143,,10,10,10,10,10,0,0,10,10,0,0,0,0,70.0,130,28092832,2052-07-10 20:42:00,2024-12-17 22:47:00,2024-08-30 08:39:00,31968268,431992,1,128,229277,226461,Invited Via Email,Developers|CDT_Admin,0,4.0,60.0,50,0,70,10,10,10.0,60.0,,69661,27173,22345,67193,12144,1272,3429,1487,576,10,1,10,204,17,11,13,15,10,0,13,11,9,0,0,0,0,84,7,20,36,52,0,24,7,3,0,0,0,0,mysql,mysql,mysql,mysql,mysql,-,mysql,mysql,mysql,-,-,-,-,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,1.0,,,,,0.00801,0.00771,0.00731,0.00721,0.00866,,0.00791,0.00836,0.00805,,,,,,Bronx,Bronx,NY,10451.0,40.8205,-73.922,,,0.54,0
578,140,,10,10,10,10,10,10,0,10,0,0,0,0,0,70.0,130,28092826,2052-05-27 23:56:00,2024-10-18 17:53:00,2024-07-08 05:00:00,31968290,431995,1,168,91624,353686,Invited Via Email,Developers|CDT_Admin,0,1.0,60.0,40,0,70,10,10,10.0,60.0,,16795,1578,4893,17401,18930,3899,2189,4783,2891,140,78,74,4589,12,10,10,13,9,10,11,11,10,0,8,8,8,128,15,37,33,113,22,11,30,18,0,1,1,1,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,-,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.00705,0.011,0.00848,0.00848,0.00809,0.00767,0.00778,0.00826,0.00888,,0.00769,0.00767,0.00836,Perth Amboy,,Perth Amboy,NJ,8861.0,40.3086,-74.3554,,,0.54,0
579,107,,10,10,0,0,0,0,0,10,10,10,10,0,10,70.0,130,27533768,2052-05-06 01:33:00,2022-12-26 11:59:00,2022-12-01 12:51:00,31446246,278275,1,283,16448,189253,Invited Via Email,Developers|CDT_Admin,0,3.0,60.0,40,10,60,40,20,10.0,60.0,,11569,2684,34651,1072,7790,2574,2050,12309,701,1990,1803,6377,3329,11,11,14,14,10,11,12,11,10,12,12,13,37,96,32,351,17,78,36,31,137,12,31,20,74,25,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0087,0.00748,0.00893,0.00782,0.00767,0.00755,0.00702,0.00815,0.00723,0.00753,0.00708,0.00737,0.00706,Iron Station,,Iron Station,NC,28080.0,35.2574,-81.1543,,,0.54,0
580,659,1.0,10,0,10,10,10,0,0,10,0,0,0,0,10,61.0,131,74119640,2055-02-08 23:11:00,2052-09-16 07:37:00,2049-02-27 15:04:00,77904560,345591,1,123,106058,287036,Invited Via Email,Admissions,20,,61.0,30,10,50,20,10,1.0,60.0,141.0,35409,2587,3382,1612,1005,2317,920,1970,487,96,16,2437,5092,11,12,11,11,9,8,10,14,13,0,0,21,28,15,12,9,3,9,5,2,9,2,0,0,3,3,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,-,-,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,,,0.0,1.0,0.345793,0.010522,0.107763,0.041566,0.012657,0.029326,0.010718,0.024346,0.032667,,,0.011172,0.051984,Minneapolis,MIS,Minneapolis,MN,55401.0,44.9842,-93.2663,Management Information Systems,IT-NonDev,0.47,0
581,292,1.0,10,10,10,10,10,10,0,0,0,0,0,0,0,61.0,131,40830856,2053-01-02 07:46:00,2033-01-14 22:53:00,2031-10-17 19:30:00,48023064,252042,1,0,0,188344,Invited Via Email,Developers|CDT_Admin,0,4.0,51.0,40,0,60,0,10,1.0,60.0,699.0,1262,11417,6691,2064,3938,5515,6557,10519,6435,1067,1362,163,5369,10,11,9,14,9,17,0,12,15,11,0,0,11,8,74,20,23,28,29,0,88,13,6,0,0,6,mysql,mysql,mysql,mysql,mysql,mysql,-,mysql,mysql,mysql,-,-,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,,,0.0,0.029553,0.03314,0.029384,0.03524,0.031611,0.034428,,0.04448,0.033671,0.041579,,,0.033341,Pgh,Java,Pittsburgh,PA,15222.0,40.4455,-79.9965,Software Development,IT-Dev,0.47,0
582,276,1.0,10,10,10,10,0,0,0,0,10,0,10,0,0,61.0,131,39671058,2052-12-11 09:23:00,2032-02-28 20:45:00,2031-01-07 08:02:00,47411552,207864,2,0,0,84437,Invited Via Email,Developers|CDT_Admin,0,,51.0,50,0,60,10,20,1.0,60.0,11.0,852,400,9677,6825,28026,12857,7732,6507,687,17326,1771,8607,22137,3,2,10,9,4,9,11,5,3,7,9,12,6,13,5,83,43,139,133,89,33,14,170,15,34,9,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.027419,0.031414,0.030184,0.036731,0.016537,0.015189,0.043482,0.030135,0.037224,0.03455,0.04211,0.02866,0.036987,Darby,computer programing,Darby,PA,19023.0,39.8965,-75.2795,Computer Programming,IT-Dev,0.47,0
583,141,,10,10,0,0,10,10,0,10,10,0,0,0,0,60.0,130,28092828,2052-06-18 22:19:00,2024-11-07 19:31:00,2024-07-25 22:13:00,31968282,430918,1,107,160998,400430,Invited Via Email,Developers|CDT_Admin,0,4.0,50.0,30,0,60,10,0,10.0,50.0,,19623,3311,2708,398,574,148,2810,325,212,187,10,9,33,9,10,12,8,9,9,10,12,11,10,10,10,10,69,25,6,4,2,2,28,3,2,1,1,1,2,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00847,0.00824,0.00689,0.00735,0.00738,0.0074,0.00816,0.00735,0.00873,0.00707,0.00814,0.00811,0.00941,Newark,,Newark,NJ,7102.0,40.7348,-74.1649,,,0.46,0
584,381,1.0,10,10,10,10,10,0,0,0,0,0,0,0,0,51.0,131,48908542,2053-07-18 17:13:00,2037-12-06 00:15:00,2036-02-10 15:47:00,56029136,83599,2,0,0,80155,Invited Via Email,Admissions,0,,41.0,40,0,50,0,10,1.0,50.0,6.0,45,2485,366,51,364,30,0,0,0,0,0,0,0,11,12,12,18,12,0,0,0,0,0,0,0,0,2,4,7,2,8,0,0,0,0,0,0,0,0,mysql,mysql,mysql,mysql,mysql,-,-,-,-,-,-,-,-,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,0.029597,0.036029,0.036818,0.028501,0.032044,,,,,,,,,,Chicago,Chicago,IL,60601.0,41.8856,-87.6226,,,0.39,0
585,300,1.0,10,10,10,10,0,0,0,0,10,0,0,0,0,51.0,131,40830876,2053-02-15 04:32:00,2033-06-24 11:57:00,2032-03-07 13:14:00,48934216,251468,2,0,0,100165,Invited Via Email,Admissions,0,5.0,41.0,50,0,50,0,10,1.0,50.0,54.0,1979,923,3148,2918,32060,2791,24372,46299,654,13411,1477,3853,17282,16,16,15,18,16,14,11,10,15,13,21,18,11,15,6,34,12,71,26,86,45,9,55,16,40,42,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.104134,0.035903,0.035012,0.10321,0.012993,0.049258,0.030612,0.031037,0.075005,0.117769,0.012718,0.030266,0.030746,Pittsburgh,Java Developer,Pittsburgh,PA,15222.0,40.4455,-79.9965,Software Development,IT-Dev,0.39,0
586,501,1.0,10,10,10,10,0,0,0,0,0,0,0,0,0,41.0,131,66853450,2054-08-17 12:07:00,2044-06-20 02:37:00,2041-11-19 00:34:00,73032524,345593,1,27,327072,297268,Invited Via Email,Admissions,0,1.0,31.0,40,0,40,0,10,1.0,40.0,15344.0,8248,780,1208,507,1193,8519,2,3,0,3,0,10114,57,19,19,17,20,16,0,0,0,0,0,0,0,0,5,7,12,3,9,0,0,0,0,0,0,0,0,mysql,mysql,mysql,mysql,mysql,-,-,-,-,-,-,-,-,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,,,,,,,,,0.446799,0.123803,0.145517,0.09705,0.103011,,,,,,,,,,Newark,Newark,NJ,7102.0,40.7348,-74.1649,,,0.31,0
587,420,1.0,10,10,10,0,0,0,0,10,0,0,0,0,0,41.0,131,56044998,2053-11-27 07:31:00,2040-01-27 15:57:00,2038-01-01 15:14:00,63769658,255225,1,0,0,177723,Invited Via Email,Admissions,0,,31.0,30,0,40,10,0,1.0,40.0,38.0,15823,3169,2360,5326,2955,7896,4492,4516,3775,17070,2214,2647,2916,8,8,8,9,3,4,5,6,6,5,5,6,17,31,9,6,28,17,29,16,12,15,25,7,34,17,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.205047,0.019273,0.045245,0.013284,0.048577,0.053395,0.391628,0.030799,0.037225,0.046367,0.029254,0.033178,0.044387,East Hartford,Application Support,East Hartford,CT,6108.0,41.7715,-72.6783,Application Support,IT-NonDev,0.31,0
